id,title,price,area_in_words,address,created_at,updated_at,price_in_words,external_id,district,ward_name,area,district_id,ward_id,agent_id,lat,long,prop_type,address1
5197,"Bán đất MT đường Số 24B, Bình Trị Đông B, 4 x 20m, giá 8 tỷ. khu Tên L",8000000000,80 m2,,2022-07-04 16:43:32.137795,2022-07-07 09:57:25.56166,8 tỷ,id21054867,Quận Bình Tân,Phường Bình Trị Đông B,80.0,16,153,123,,,dat tho cu,
5198,"Bán đất hướng đông MT đường Số 6B, 4.5 x 20m, giá 7.35 tỷ. khu Tên Lửa",7350000000,90 m2,,2022-07-04 16:43:32.146253,2022-07-07 09:57:25.568656,7 tỷ 350 triệu,id21018708,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,,,dat tho cu,
5199,"Bán đất biệt thự MT đường Số 19B, P. Bình Trị Đông B, 10 x 19m",16500000000,190 m2,,2022-07-04 16:43:32.155007,2022-07-07 09:57:25.574674,16 tỷ 500 triệu,id20899989,Quận Bình Tân,Phường Bình Trị Đông B,190.0,16,153,123,,,dat tho cu,
5201,"Bán nền biệt thự MT đường Số 32A, P. Bình Trị Đông B, 10 x 20m, giá 13",13600000000,200 m2,,2022-07-04 16:43:32.172853,2022-07-07 09:57:25.587735,13 tỷ 600 triệu,id21071716,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,,,dat tho cu,
5266,"Bán đất Góc 2 MT đường Số 17C, P. Bình Trị Đông B, 10 x 20m, 19.5 tỷ.",19500000000,200 m2,,2022-07-04 16:43:32.639297,2022-07-07 09:57:25.662492,19 tỷ 500 triệu,id21127642,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,,,dat tho cu,
5261,"Bán đất góc 2 MT đường Số 27, Bình Trị Đông B, Bình Tân, 5 x 20m, Giá",9000000000,100 m2,,2022-07-04 16:43:32.591302,2022-07-07 09:57:25.626579,9 tỷ,id21022203,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5267,"Bán đất MT đường Số 17B, đi bộ 50m ra Aeon Bình tân , 5 x 20m, 9,2 tỷ.",9200000000,100 m2,,2022-07-04 16:43:32.649556,2022-07-07 09:57:26.027906,9 tỷ 200 triệu,id21127631,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5268,"Bán đất Biệt thự MT đường Số 19B, P. Bình Trị Đông B, 10 x 19m, giá 18",18200000000,190 m2,"Đường số 19B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:32.660944,2022-07-16 17:56:12.499806,18 tỷ 200 triệu,id21398586,Quận Bình Tân,Phường Bình Trị Đông B,190.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5341,"Cần bán đất biệt thự đường số 19A khu giá 17,2 tỷ",17200000000,195 m2,"Đường số 19A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:33.248552,2022-07-16 09:07:25.773114,17 tỷ 200 triệu,id21253895,Quận Bình Tân,Phường Bình Trị Đông B,195.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5359,"Bán đất MT đường Số 24B, P. Bình Trị Đông B, 4 x 20m, giá 7,9 tỷ. khu",7900000000,80 m2,"Đường số 24B, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:33.320695,2022-07-16 09:07:29.380845,7 tỷ 900 triệu,id21334510,Quận Bình Tân,Phường Bình Trị Đông B,80.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5345,"Bán đất MT đường Số 1C, P. Bình Trị Đông B, 5 x 20m, giá 8.4 tỷ. khu T",8400000000,100 m2,,2022-07-04 16:43:33.257227,2022-07-07 09:57:26.527364,8 tỷ 400 triệu,id21154374,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5349,"Bán Nền góc Biệt Thự MT đường Số 32A, Bình Trị Đông B, Bình Tân, 13.7",26000000000,27 m2,,2022-07-04 16:43:33.286585,2022-07-07 09:57:26.538687,26 tỷ,id21139408,Quận Bình Tân,Phường Bình Trị Đông B,27.0,16,153,123,,,dat tho cu,
5352,"Bán đất đối diện công viên MT đường Số 5B, 5 x 20m, giá 8.3 tỷ. khu Tê",8300000000,100 m2,,2022-07-04 16:43:33.296323,2022-07-07 09:57:26.545694,8 tỷ 300 triệu,id20979747,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5357,"Bán đất MT đường Số 16, P. Bình Trị Đông B, 6 x 21.5m, giá 11 tỷ. khu",11000000000,129 m2,,2022-07-04 16:43:33.312217,2022-07-07 09:57:26.565056,11 tỷ,id21085309,Quận Bình Tân,Phường Bình Trị Đông B,129.0,16,153,123,,,dat tho cu,
5322,"Bán đất MT đường Số 1A, P. Bình Trị Đông B, 6 x 21m, giá 14.4 tỷ. khu",14400000000,126 m2,"Đường số 1A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:33.178991,2022-07-15 18:07:50.751084,14 tỷ 400 triệu,id21397454,Quận Bình Tân,Phường Bình Trị Đông B,126.0,16,153,123,106.609161,10.742732,dat tho cu,
5446,"Bán đất MT đường Số 1C, P. Bình Trị Đông B, 5 x 20m, giá 8.4 tỷ",8400000000,100 m2,"Đường số 1C, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:33.836663,2022-07-16 09:08:09.743268,8 tỷ 400 triệu,id21251427,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5411,"Bán đất MT đường Số 21A, P. Bình Trị Đông B, 4 x 22.5m, giá 7.2 tỷ. kh",7200000000,90 m2,,2022-07-04 16:43:33.728888,2022-07-07 09:57:26.622382,7 tỷ 200 triệu,id20961763,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,,,dat tho cu,
5418,"Bán nhà MT đường Số 17B, P. Bình Trị Đông B, 5 x 20m, 3.5 tấm, giá 10.",10500000000,100 m2,,2022-07-04 16:43:33.750766,2022-07-07 09:57:26.640187,10 tỷ 500 triệu,id21069761,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5444,"Bán đất MT đường Số 1A, P. Bình Trị Đông B, giá 13 tỷ",13000000000,126 m2,"Đường số 1A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:33.826442,2022-07-15 18:08:31.408617,13 tỷ,id21255690,Quận Bình Tân,Phường Bình Trị Đông B,126.0,16,153,123,106.700013,10.677235,dat tho cu,
5438,"Bán đất Hẻm 827 Tỉnh Lộ 10, P. Bình Trị Đông B, 5 x 20m, giá 5.8 tỷ.",5800000000,100 m2,,2022-07-04 16:43:33.805748,2022-07-07 09:57:27.062768,5 tỷ 800 triệu,id20820757,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5441,"Bán Đất MT đường Số 6, P. Bình Trị Đông B, 4.5 x 22m, giá 9.6 tỷ",9600000000,99 m2,,2022-07-04 16:43:33.81432,2022-07-07 09:57:27.074451,9 tỷ 600 triệu,id20789767,Quận Bình Tân,Phường Bình Trị Đông B,99.0,16,153,123,,,dat tho cu,
5448,"Bán đất MT đường Số 1, P. Bình Trị Đông B, 5 x 20m, 14 tỷ. khu Tên Lửa",14000000000,100 m2,,2022-07-04 16:43:33.843643,2022-07-07 09:57:27.098882,14 tỷ,id21154368,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5451,"Bán nền biệt thự MT đường Số 34 ( nhỏ ), khu Tên Lửa gần Aeon Mall, 10",20000000000,200 m2,,2022-07-04 16:43:33.851032,2022-07-07 09:57:27.106537,20 tỷ,id21143058,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,,,dat tho cu,
5457,"Bán đất biệt thự MT đường Số 19B, P. Bình Trị Đông B, 10 x 19m",16500000000,190 m2,,2022-07-04 16:43:34.131377,2022-07-07 09:57:27.115417,16 tỷ 500 triệu,id20839218,Quận Bình Tân,Phường Bình Trị Đông B,190.0,16,153,123,,,dat tho cu,
5459,"Bán đất biệt thự MT đường Số 19B, P. Bình Trị Đông B, 10 x 19m",16500000000,190 m2,,2022-07-04 16:43:34.144554,2022-07-07 09:57:27.123329,16 tỷ 500 triệu,id20765385,Quận Bình Tân,Phường Bình Trị Đông B,190.0,16,153,123,,,dat tho cu,
5471,"Bán Đất 17,5 tỷ MT đường 33A, P. Bình Trị Đông B, Q. Bình Tân",17500000000,351 m2,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:34.218838,2022-07-07 09:57:27.433606,17 tỷ 500 triệu,id21250959,Quận Bình Tân,Phường Bình Trị Đông B,351.0,16,153,123,106.609161,10.742732,dat tho cu,
5473,"Bán đất 2 MT đường Số 21D, P. Bình Trị Đông B, 4 x 18m, giá 8.1 tỷ. kh",8100000000,72 m2,,2022-07-04 16:43:34.232321,2022-07-07 09:57:27.44399,8 tỷ 100 triệu,id21139414,Quận Bình Tân,Phường Bình Trị Đông B,72.0,16,153,123,,,dat tho cu,
5481,"Bán nền Biệt Thự MT Đường Số 8, Bình Trị Đông B, 10 x 25m, Giá 21 Tỷ.",21000000000,250 m2,,2022-07-04 16:43:34.257627,2022-07-07 09:57:27.475507,21 tỷ,id20967589,Quận Bình Tân,Phường Bình Trị Đông B,250.0,16,153,123,,,dat tho cu,
5486,"Bán đất MT đường Số 13,cách Tên Lửa 2 căn nhà , 5 x 20m, giá 11 tỷ.  Đ",11000000000,100 m2,,2022-07-04 16:43:34.267516,2022-07-07 09:57:27.485397,11 tỷ,id20873782,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5493,"Bán đất MT đường Số 32A, Bình Trị Đông B, 5 x 20m, 8.2 tỷ. khu Tên Lửa",8200000000,100 m2,,2022-07-04 16:43:34.288086,2022-07-07 09:57:27.503763,8 tỷ 200 triệu,id20754908,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5496,"Bán đất MT đường Số 13A, P. Bình Trị Đông B, 5 x 20m, giá 8.5 tỷ. khu",8500000000,100 m2,,2022-07-04 16:43:34.297452,2022-07-07 09:57:27.512519,8 tỷ 500 triệu,id21160931,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5498,"Bán nền biệt thự MT đường Số 30, P. Bình Trị Đông B, 10 x 20m, giá 16.",16800000000,200 m2,,2022-07-04 16:43:34.307193,2022-07-07 09:57:27.522501,16 tỷ 800 triệu,id21156980,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,,,dat tho cu,
5530,Lô biệt thự hướng đông đối diện công viên khu ao sen-tên lửa bình tân,20000000000,200 m2,,2022-07-04 16:43:34.571391,2022-07-07 09:57:27.531408,20 tỷ,id21154308,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,,,dat tho cu,
5542,"Bán đất đường Số 15, P. Bình Trị Đông B, Q. Bình Tân, 8 x 21m, 12 tỷ.",12000000000,168 m2,"Đường số 15, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",2022-07-04 16:43:34.629285,2022-07-16 09:09:21.838335,12 tỷ,id20411898,Quận Bình Tân,Phường Bình Trị Đông B,168.0,16,153,123,106.614395,10.745599,dat tho cu,"147 Đường số 15, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5555,"Bán đất MT đường Số 13B, P. Bình Trị Đông B, 5 x 20m, giá 9.2 tỷ. khu",9200000000,100 m2,"Đường số 13C, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:34.684511,2022-07-16 09:09:27.180318,9 tỷ 200 triệu,id21368189,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5550,"Bán Đất  MT Đường Số 32 Khu Tên Lửa, Bình Tân, 5 x 20m, Giá 11 Tỷ",11000000000,100 m2,"133 Đường số 32, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:34.657613,2022-07-07 09:57:27.903706,11 tỷ,id20417393,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609147,10.753748,dat tho cu,
5633,"Bán đất MT đường Số 18, P. Bình Trị Đông B, 6 x 20m, 10.8 tỷ.",10800000000,120 m2,,2022-07-04 16:43:35.321408,2022-07-07 09:57:27.936405,10 tỷ 800 triệu,id20874004,Quận Bình Tân,Phường Bình Trị Đông B,120.0,16,153,123,,,dat tho cu,
5637,"Bán nền biệt thự MT đường Số 3A, Bình Trị Đông B, 10 x 20m, Giá 18 Tỷ.",18000000000,200 m2,,2022-07-04 16:43:35.332219,2022-07-07 09:57:27.945708,18 tỷ,id20693090,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,,,dat tho cu,
5668,"Bán đất MT đường Số 6B, P. Bình Trị Đông B, 4.5 x 20m, giá 7.1 tỷ. khu",7100000000,90 m2,,2022-07-04 16:43:35.421788,2022-07-07 09:57:28.376387,7 tỷ 100 triệu,id20959166,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,,,dat tho cu,
5673,"Bán đất biệt thự đường Số 33A, P. Bình Trị Đông B, 13 x 27m, TH 6.5m,",15500000000,357 m2,"Đường số 33A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:35.440179,2022-07-16 09:09:44.745871,15 tỷ 500 triệu,id21394683,Quận Bình Tân,Phường Bình Trị Đông B,357.0,16,153,123,106.609161,10.742732,dat tho cu,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
5665,"270m2 đất biệt thự , mặt tiền rất sáng khu tên lửa cần bán gấp giá 60t",16200000000,270 m2,"Đường số 33A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:35.412769,2022-07-15 18:10:12.835364,16 tỷ 200 triệu,id21358152,Quận Bình Tân,Phường Bình Trị Đông B,270.0,16,153,123,106.609161,10.742732,dat tho cu,
5674,"Bán đất MT đường Số 19A, 10 x 19.5m, 14 tỷ , khu Tên Lửa.",14000000000,200 m2,"Đường số 19A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",2022-07-04 16:43:35.445558,2022-07-15 18:10:13.617745,14 tỷ,id20381753,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,106.617181,10.752260,dat tho cu,
5653,"Bán nền biệt thự MT đường Số 32, P. Bình Trị Đông B, 10 x 20m, giá 16.",16800000000,200 m2,,2022-07-04 16:43:35.379099,2022-07-07 09:57:27.993873,16 tỷ 800 triệu,id21160958,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,,,dat tho cu,
5657,"Bán nền biệt thự MT đường Số 32A, P. Bình Trị Đông B, 10 x 20m, giá 13",13500000000,200 m2,,2022-07-04 16:43:35.392011,2022-07-07 09:57:28.350145,13 tỷ 500 triệu,id21059320,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,,,dat tho cu,
5662,"Bán đất MT đường Số 26, P. Bình Trị Đông B, 4 x 20, giá 7.4 tỷ",7400000000,80 m2,,2022-07-04 16:43:35.404397,2022-07-07 09:57:28.361397,7 tỷ 400 triệu,id20777736,Quận Bình Tân,Phường Bình Trị Đông B,80.0,16,153,123,,,dat tho cu,
5671,"Bán đất MT đường Số 32A, P. Bình Trị Đông B, 5 x 20m, giá 7.7 tỷ",7700000000,100 m2,,2022-07-04 16:43:35.428813,2022-07-07 09:57:28.385752,7 tỷ 700 triệu,id20909663,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5725,"Bán Đất MT đường Số 6B, KDC Tên Lửa, Bình Trị Đông B, 4.5 x 20m, Giá 7",7300000000,90 m2,,2022-07-04 16:43:35.884117,2022-07-07 09:57:28.452161,7 tỷ 300 triệu,id21008564,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,,,dat tho cu,
5729,"án đất MT đường Số 13C, P. Bình Trị Đông B, 5 x 20m, giá 8 tỷ. khu Tên",8000000000,100 m2,,2022-07-04 16:43:35.895527,2022-07-07 09:57:29.080889,8 tỷ,id20975598,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5742,"Bán nền biệt thự MT đường Số 13C, P. Bình Trị Đông B, 10 x 20m, 18 tỷ.",18000000000,200 m2,,2022-07-04 16:43:35.927325,2022-07-07 09:57:29.100916,18 tỷ,id21083254,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,,,dat tho cu,
5746,"Bán nền biệt thự MT đường Số 6A, P. Bình Trị Đông B, 10 x 25m, giá 20.",20500000000,225 m2,,2022-07-04 16:43:35.937559,2022-07-07 09:57:29.10591,20 tỷ 500 triệu,id21071724,Quận Bình Tân,Phường Bình Trị Đông B,225.0,16,153,123,,,dat tho cu,
5750,"Đất mtnb khu tên lửa 5x21m giá 8,5 tỷ thương lượng",8500000000,105 m2,,2022-07-04 16:43:35.947262,2022-07-07 09:57:29.111834,8 tỷ 500 triệu,id21046540,Quận Bình Tân,Phường Bình Trị Đông B,105.0,16,153,123,,,dat tho cu,
5754,"Bán đất MT đường Số 1A, P. Bình Trị Đông B, 4 x 20m, giá 8.5 tỷ",8500000000,80 m2,,2022-07-04 16:43:35.961063,2022-07-07 09:57:29.117132,8 tỷ 500 triệu,id20749852,Quận Bình Tân,Phường Bình Trị Đông B,80.0,16,153,123,,,dat tho cu,
5756,"Đất MT đường Số 21A, Bình Trị Đông B, 4 x 22.5m, Giá 7.2 Tỷ. khu Tên L",7200000000,89 m2,,2022-07-04 16:43:35.968991,2022-07-07 09:57:29.122571,7 tỷ 200 triệu,id20695580,Quận Bình Tân,Phường Bình Trị Đông B,89.0,16,153,123,,,dat tho cu,
5777,"Bán đất MTKD đường Số 7A, P. Bình Trị Đông B, 5 x 20m, giá 11 tỷ",11000000000,100 m2,,2022-07-04 16:43:36.268464,2022-07-07 09:57:29.141838,11 tỷ,id20899852,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5780,"Bán đất MT đường Số 5B, Bình Trị Đông B, 5 x 20m, Giá 7,5 Tỷ",7500000000,100 m2,,2022-07-04 16:43:36.283697,2022-07-07 09:57:29.148111,7 tỷ 500 triệu,id20873991,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5782,"Bán đất MT đường Số 19A , P. Bình Trị Đông B, Q. Bình Tân, 10 x 19.5m",16900000000,195 m2,,2022-07-04 16:43:36.294577,2022-07-07 09:57:29.153559,16 tỷ 900 triệu,id20765388,Quận Bình Tân,Phường Bình Trị Đông B,195.0,16,153,123,,,dat tho cu,
5824,"Bán đất Góc 2 MT đường Số 30, P. Bình Trị Đông B, 5 x 20m, giá 16 tỷ.",16000000000,100 m2,"Đường số 30, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:36.413995,2022-07-15 18:11:07.782476,16 tỷ,id21359063,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,
5797,"Bán đất MT đường Số 13, P. Bình Trị Đông B, 5 x 20m, giá 12 tỷ",12000000000,100 m2,,2022-07-04 16:43:36.346972,2022-07-07 09:57:29.817863,12 tỷ,id20809597,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5807,"Bán cặp đất MT đường Số 21A, P. Bình Trị Đông B, 8 x 22.5m, giá 15 tỷ.",15000000000,180 m2,,2022-07-04 16:43:36.370365,2022-07-07 09:57:29.83628,15 tỷ,id21110604,Quận Bình Tân,Phường Bình Trị Đông B,180.0,16,153,123,,,dat tho cu,
5812,"Bán đất trường học 3.000m2 góc 3 MT đường Số 30, khu Tên Lửa, 40 x 68m",46000000000,3060 m2,,2022-07-04 16:43:36.384297,2022-07-07 09:57:29.843215,46 tỷ,id21022387,Quận Bình Tân,Phường Bình Trị Đông B,3060.0,16,153,123,,,dat tho cu,
5820,"Bán cặp đất MT đường Số 21A, P. Bình Trị Đông B, 8 x 22.5m, giá 16 tỷ.",16000000000,180 m2,,2022-07-04 16:43:36.402912,2022-07-07 09:57:29.853159,16 tỷ,id20989904,Quận Bình Tân,Phường Bình Trị Đông B,180.0,16,153,123,,,dat tho cu,
5853,"Bán đất MT đường Số 32A, Bình Trị Đông B, 5 x 20m, 8.2 tỷ. khu Tên Lửa",8200000000,100 m2,,2022-07-04 16:43:36.835706,2022-07-07 09:57:29.881232,8 tỷ 200 triệu,id21059310,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5856,"Bán đất MT đường Số 6B, P. Bình Trị Đông B, 4.5 x 20m, giá",7350000000,90 m2,,2022-07-04 16:43:36.847812,2022-07-07 09:57:29.886664,7 tỷ 350 triệu,id21012214,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,,,dat tho cu,
5877,"Bán đất đường Số 28 (Ao sen), P. Bình Tri Đông B, khu Tên Lửa, 5 x 20m",8600000000,100 m2,"Đ. Số 28, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:36.925648,2022-07-07 09:57:30.284772,8 tỷ 600 triệu,id20387857,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.611319,10.747725,dat tho cu,
5884,"Bán đất MT đường Số 13C, P. Bình Trị Đông B, 5 x 20m, giá 7.3 tỷ",7300000000,100 m2,,2022-07-04 16:43:36.951262,2022-07-07 09:57:30.297932,7 tỷ 300 triệu,id20909657,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5886,"Bán đất góc 2 MT đường Số 32, khu Tên Lửa, 5 x 20m, cấp 4, giá 13.5 tỷ",13500000000,100 m2,,2022-07-04 16:43:36.961352,2022-07-07 09:57:30.303376,13 tỷ 500 triệu,id20763065,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5892,"Bán đất MT đường Số 7A, P. Bình Trị Đông B, 5 x 20m, giá 12.2 tỷ. khu",12200000000,100 m2,,2022-07-04 16:43:36.983298,2022-07-07 09:57:30.317626,12 tỷ 200 triệu,id21097262,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5926,Cần bán đất đường số 19 khu tên lửa dt 5x20m giá 16 tỷ TL,16000000000,100 m2,"Đường số 19, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:37.276786,2022-07-15 18:11:50.259561,16 tỷ,id21233359,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.609161,10.742732,dat tho cu,
5922,"Bán đất biệt thự  đường Số 19A, 10 x 19m, 16.5 tỷ , khu Tên Lửa.",16500000000,190 m2,,2022-07-04 16:43:37.257506,2022-07-07 09:57:30.328199,16 tỷ 500 triệu,id20529457,Quận Bình Tân,Phường Bình Trị Đông B,190.0,16,153,123,,,dat tho cu,
5924,"Bán nhà MT đường Vành Đai Trong, P. Bình Trị Đông B, 5 x 20m, 20 phòng",15500000000,100 m2,"431, Vành Đai Trong, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:37.267727,2022-07-07 09:57:30.333346,15 tỷ 500 triệu,id20366898,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.615251,10.748468,dat tho cu,
5928,"Bán đất MT đường Số 30, P. Bình Trị Đông B, 5 x 20m, giá 10.6 tỷ. khu",10600000000,100 m2,,2022-07-04 16:43:37.286208,2022-07-07 09:57:30.343794,10 tỷ 600 triệu,id21071689,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5937,"Bán đất MT đ.Số 13C, P. Bình Trị Đông B, 5 x 20m, giá 8.2 tỷ",8200000000,100 m2,,2022-07-04 16:43:37.339407,2022-07-07 09:57:30.736892,8 tỷ 200 triệu,id20984651,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
5938,"Bán đất MT đường Số 13C, P. Bình Trị Đông B, 5 x 20m, giá 7 tỷ",7000000000,100 m2,,2022-07-04 16:43:37.347331,2022-07-07 09:57:30.744159,7 tỷ,id20873999,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,,,dat tho cu,
6002,"Bán đất đường Số 32A, P. Bình Trị Đông B, 10 x 20m, 18 tỷ.",18000000000,200 m2,"Đường số 32A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:37.775446,2022-07-15 18:12:09.136004,18 tỷ,id21264286,Quận Bình Tân,Phường Bình Trị Đông B,200.0,16,153,123,106.609161,10.742732,dat tho cu,
6000,"Bán Đất MT đường Số 28, Bình Trị Đông B, khu Tên Lửa, 4.5 x 20m",8300000000,90 m2,,2022-07-04 16:43:37.767971,2022-07-07 09:57:30.777687,8 tỷ 300 triệu,id20695582,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,,,dat tho cu,
6007,"Bán đất biệt thự 16,8 tỷ MT đường Số 19A, P. Bình Trị Đông B, 10 x 19.",16800000000,195 m2,,2022-07-04 16:43:37.798337,2022-07-07 09:57:30.809144,16 tỷ 800 triệu,id20991751,Quận Bình Tân,Phường Bình Trị Đông B,195.0,16,153,123,,,dat tho cu,
6008,"Cho thuê đất MT đường Số 21A, P. Bình Trị Đông B, 4 x 22.5m, giá 5tr/t",5000000,90 m2,,2022-07-04 16:43:37.804226,2022-07-07 09:57:31.068185,5 triệu,id20991742,Quận Bình Tân,Phường Bình Trị Đông B,90.0,16,153,123,,,dat tho cu,
5939,"Bán Đất MT Đường 7A, Bình Trị Đông B, Bình Tân, 4 x 20m, Giá 6.8 Tỷ",6800000000,80 m2,"Đường số 7A, Phường Bình Trị Đông B, Quận Bình Tân, TP.HCM",2022-07-04 16:43:37.357135,2022-07-15 18:12:08.165354,6 tỷ 800 triệu,id20378225,Quận Bình Tân,Phường Bình Trị Đông B,80.0,16,153,123,106.610725,10.751193,dat tho cu,
6083,"Bán đất MT đường Số 27, Bình Trị Đông B, 5 x 20m, Giá 8 tỷ. khu Tên Lử",8000000000,100 m2,"Đường số 27, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",2022-07-04 16:43:38.283287,2022-07-16 09:12:09.744548,8 tỷ,id20695396,Quận Bình Tân,Phường Bình Trị Đông B,100.0,16,153,123,106.613771,10.755441,dat tho cu,"91-45 Đ. Số 27, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam"
6015,"Cần bán 270m2 đất biệt thự giá 16,2 tỷ TL đường 33A khu tên lửa",16200000000,270 m2,"138 Đường Số 17B, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",2022-07-04 16:43:37.843195,2022-07-07 09:57:31.101137,16 tỷ 200 triệu,id21391265,Quận Bình Tân,Phường Bình Trị Đông B,270.0,16,153,123,106.609161,10.742732,dat tho cu,
